"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","WPR","LAO","68.29","68.29000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","EUR","LVA","181.57","181.57000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","EUR","LVA","205.02","205.02000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","EUR","LVA","237.30","237.30000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","EUR","LVA","280.51","280.51000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","EUR","LVA","393.30","393.30000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","EUR","LVA","440.81","440.81000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","EUR","LVA","552.30","552.30000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","EUR","LVA","775.19","775.19000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","EUR","LVA","913.52","913.52000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","EUR","LVA","744.66","744.66000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","EUR","LVA","689.08","689.08000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","EUR","LVA","764.59","764.59000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","EUR","LVA","745.52","745.52000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","EUR","LVA","807.13","807.13000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","EUR","LVA","856.77","856.77000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","EUR","LVA","775.86","775.86000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","EUR","LVA","874.80","874.80000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","EUR","LVA","932.50","932.50000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","EUR","LVA","1101.49","1101.49000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","EUR","LVA","1183.12","1183.12000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","EUR","LVA","1313.35","1313.35000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","EMR","LBN","426.56","426.56000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","EMR","LBN","417.78","417.78000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","EMR","LBN","393.22","393.22000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","EMR","LBN","375.08","375.08000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","EMR","LBN","369.98","369.98000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","EMR","LBN","349.50","349.50000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","EMR","LBN","404.10","404.10000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","EMR","LBN","441.86","441.86000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","EMR","LBN","465.75","465.75000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","EMR","LBN","501.01","501.01000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","EMR","LBN","572.42","572.42000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","EMR","LBN","647.17","647.17000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","EMR","LBN","595.37","595.37000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","EMR","LBN","583.48","583.48000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","EMR","LBN","576.65","576.65000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","EMR","LBN","578.65","578.65000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","EMR","LBN","647.57","647.57000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","EMR","LBN","677.37","677.37000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","EMR","LBN","745.15","745.15000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","EMR","LBN","731.67","731.67000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","EMR","LBN","994.49","994.49000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AFR","LSO","23.77","23.77000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AFR","LSO","28.24","28.24000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AFR","LSO","23.89","23.89000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AFR","LSO","31.89","31.89000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AFR","LSO","40.89","40.89000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AFR","LSO","41.15","41.15000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AFR","LSO","48.88","48.88000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AFR","LSO","65.32","65.32000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AFR","LSO","68.39","68.39000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AFR","LSO","80.08","80.08000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AFR","LSO","95.66","95.66000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AFR","LSO","122.88","122.88000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AFR","LSO","114.65","114.65000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AFR","LSO","112.77","112.77000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AFR","LSO","109.92","109.92000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AFR","LSO","100.83","100.83000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AFR","LSO","86.00","86.00000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AFR","LSO","108.04","108.04000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AFR","LSO","122.03","122.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AFR","LSO","120.55","120.55000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AFR","LSO","107.10","107.10000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AFR","LBR","12.81","12.81000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AFR","LBR","10.65","10.65000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AFR","LBR","8.95","8.95000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AFR","LBR","8.46","8.46000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AFR","LBR","26.29","26.29000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AFR","LBR","28.08","28.08000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AFR","LBR","27.28","27.28000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AFR","LBR","40.01","40.01000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AFR","LBR","39.95","39.95000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AFR","LBR","42.61","42.61000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AFR","LBR","43.91","43.91000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AFR","LBR","52.79","52.79000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AFR","LBR","54.16","54.16000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AFR","LBR","57.04","57.04000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AFR","LBR","62.93","62.93000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AFR","LBR","71.17","71.17000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AFR","LBR","68.21","68.21000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AFR","LBR","68.92","68.92000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AFR","LBR","65.75","65.75000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AFR","LBR","52.09","52.09000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AFR","LBR","56.71","56.71000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","EMR","LBY","254.32","254.32000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","EMR","LBY","261.96","261.96000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","EMR","LBY","185.20","185.20000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","EMR","LBY","192.35","192.35000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","EMR","LBY","202.57","202.57000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","EMR","LBY","210.63","210.63000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","EMR","LBY","231.38","231.38000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","EMR","LBY","269.95","269.95000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","EMR","LBY","312.47","312.47000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","EMR","LBY","342.55","342.55000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","EMR","LBY","380.93","380.93000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","EMR","LBY","312.85","312.85000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","EUR","LTU","217.18","217.18000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","EUR","LTU","218.82","218.82000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","EUR","LTU","254.37","254.37000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","EUR","LTU","338.86","338.86000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","EUR","LTU","366.96","366.96000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","EUR","LTU","438.93","438.93000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","EUR","LTU","536.06","536.06000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","EUR","LTU","704.29","704.29000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","EUR","LTU","936.51","936.51000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","EUR","LTU","864.74","864.74000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","EUR","LTU","805.22","805.22000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","EUR","LTU","925.47","925.47000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","EUR","LTU","896.94","896.94000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","EUR","LTU","958.93","958.93000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","EUR","LTU","1021.23","1021.23000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","EUR","LTU","920.20","920.20000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","EUR","LTU","988.53","988.53000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","EUR","LTU","1083.30","1083.30000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","EUR","LTU","1249.03","1249.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","EUR","LTU","1369.98","1369.98000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","EUR","LTU","1522.17","1522.17000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","EUR","LUX","2901.20","2901.20000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","EUR","LUX","3109.20","3109.20000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","EUR","LUX","3600.87","3600.87000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","EUR","LUX","4607.40","4607.40000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","EUR","LUX","5610.35","5610.35000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","EUR","LUX","5818.15","5818.15000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","EUR","LUX","6070.74","6070.74000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","EUR","LUX","6671.27","6671.27000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","EUR","LUX","7578.75","7578.75000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","EUR","LUX","7670.59","7670.59000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","EUR","LUX","7459.84","7459.84000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","EUR","LUX","7174.74","7174.74000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","EUR","LUX","6029.48","6029.48000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","EUR","LUX","6356.64","6356.64000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","EUR","LUX","6547.03","6547.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","EUR","LUX","5421.93","5421.93000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","EUR","LUX","5475.14","5475.14000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","EUR","LUX","5713.12","5713.12000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","EUR","LUX","6227.08","6227.08000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","EUR","LUX","6221.74","6221.74000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","EUR","LUX","6757.00","6757.00000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AFR","MDG","12.76","12.76000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AFR","MDG","15.48","15.48000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AFR","MDG","15.46","15.46000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AFR","MDG","17.07","17.07000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AFR","MDG","14.58","14.58000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AFR","MDG","16.22","16.22000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AFR","MDG","16.78","16.78000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AFR","MDG","19.23","19.23000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AFR","MDG","21.47","21.47000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AFR","MDG","20.11","20.11000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AFR","MDG","21.37","21.37000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AFR","MDG","22.94","22.94000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AFR","MDG","19.27","19.27000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AFR","MDG","19.69","19.69000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AFR","MDG","22.90","22.90000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AFR","MDG","22.66","22.66000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AFR","MDG","24.42","24.42000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AFR","MDG","24.39","24.39000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AFR","MDG","21.89","21.89000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AFR","MDG","19.35","19.35000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AFR","MDG","17.95","17.95000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AFR","MWI","7.42","7.42000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AFR","MWI","6.15","6.15000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AFR","MWI","11.20","11.20000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AFR","MWI","12.41","12.41000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AFR","MWI","16.06","16.06000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AFR","MWI","17.35","17.35000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AFR","MWI","21.08","21.08000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AFR","MWI","25.17","25.17000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AFR","MWI","32.94","32.94000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AFR","MWI","35.81","35.81000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AFR","MWI","34.24","34.24000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AFR","MWI","39.60","39.60000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AFR","MWI","32.81","32.81000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AFR","MWI","39.88","39.88000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","AFR","MWI","35.65","35.65000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","AFR","MWI","35.28","35.28000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","AFR","MWI","34.33","34.33000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","AFR","MWI","37.93","37.93000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","AFR","MWI","36.98","36.98000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","AFR","MWI","30.02","30.02000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","AFR","MWI","32.98","32.98000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","WPR","MYS","111.95","111.95000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","WPR","MYS","114.84","114.84000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","WPR","MYS","121.41","121.41000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","WPR","MYS","141.87","141.87000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","WPR","MYS","153.40","153.40000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","WPR","MYS","161.63","161.63000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","WPR","MYS","199.86","199.86000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","WPR","MYS","229.76","229.76000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","WPR","MYS","262.78","262.78000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","WPR","MYS","244.84","244.84000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","WPR","MYS","285.03","285.03000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","WPR","MYS","343.20","343.20000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","WPR","MYS","371.79","371.79000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","WPR","MYS","382.19","382.19000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","WPR","MYS","415.65","415.65000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","WPR","MYS","370.72","370.72000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","WPR","MYS","353.64","353.64000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","WPR","MYS","370.72","370.72000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","WPR","MYS","416.32","416.32000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","WPR","MYS","427.46","427.46000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","WPR","MYS","418.66","418.66000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","SEAR","MDV","219.48","219.48000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","SEAR","MDV","229.36","229.36000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","SEAR","MDV","248.91","248.91000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","SEAR","MDV","239.95","239.95000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","SEAR","MDV","303.87","303.87000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","SEAR","MDV","334.49","334.49000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","SEAR","MDV","403.24","403.24000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","SEAR","MDV","477.29","477.29000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","SEAR","MDV","773.51","773.51000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","SEAR","MDV","678.18","678.18000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","SEAR","MDV","607.55","607.55000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","SEAR","MDV","587.00","587.00000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","SEAR","MDV","645.91","645.91000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","SEAR","MDV","670.55","670.55000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2014","SEAR","MDV","702.09","702.09000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2015","SEAR","MDV","823.19","823.19000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2016","SEAR","MDV","993.47","993.47000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2017","SEAR","MDV","932.76","932.76000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2018","SEAR","MDV","804.87","804.87000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2019","SEAR","MDV","851.51","851.51000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2020","SEAR","MDV","825.57","825.57000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2000","AFR","MLI","14.40","14.40000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2001","AFR","MLI","13.53","13.53000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2002","AFR","MLI","16.34","16.34000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2003","AFR","MLI","19.29","19.29000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2004","AFR","MLI","22.32","22.32000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2005","AFR","MLI","24.62","24.62000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2006","AFR","MLI","27.66","27.66000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2007","AFR","MLI","30.43","30.43000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2008","AFR","MLI","34.10","34.10000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2009","AFR","MLI","35.57","35.57000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2010","AFR","MLI","32.20","32.20000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2011","AFR","MLI","32.53","32.53000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2012","AFR","MLI","28.27","28.27000","","","","",""
"GHED_CHE_pc_US_SHA2011","PUBLISHED","2013","AFR","MLI","30.87","30.87000","","","","",""
